,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_is_superhost,latitude,longitude,minimum_nights,instant_bookable,is_business_travel_ready,tv,wifi,kitchen,washer,dryer,heating,free_parking,smoking_allowed,property_type,neighbourhood,room_type,cancellation_policy,bed_type
17280,2,1.0,1,80.0,40.0,0.0,0.0,1,1.9498469705790116,63.90762547943358,True,52.53701378040614,13.398022209831185,3,True,False,True,True,True,True,True,True,False,False,1,1,1,0,0
17281,2,1.0,0,25.0,0.0,200.0,5.0,1,4.896913641871817,44.05205861471271,False,52.55951355998885,13.373029222321836,1,False,False,False,True,True,True,False,False,False,False,1,1,0,1,0
17282,2,2.0,1,27.0,4.0,0.0,30.0,1,7.177683349271567,210.0,True,52.45797605626254,13.375632295722802,1,True,False,True,True,True,True,True,True,False,True,2,5,0,1,0
17283,3,1.5,1,50.0,80.0,0.0,10.0,1,2.9734280344565343,50.0,False,52.50667246362885,13.366906651792732,30,False,False,True,True,True,True,True,True,False,True,1,1,1,2,0
17284,2,1.0,1,40.0,40.0,0.0,10.0,1,3.1605769986653383,55.81998749011464,False,52.547438920394065,13.41719323613003,1,True,False,False,True,True,True,False,True,False,False,1,2,1,1,0
17285,2,1.0,1,30.0,0.0,0.0,0.0,1,3.858076792503413,42.628559540838474,False,52.55330955288903,13.389033341263001,2,True,False,False,True,True,True,True,True,False,False,1,1,1,1,0
17286,2,1.0,1,20.0,10.0,200.0,10.0,1,6.404037537700577,80.0,False,52.46528224199589,13.4345130165031,3,False,False,False,True,True,True,True,True,False,False,1,3,0,1,0
17287,2,1.0,1,30.0,20.0,0.0,0.0,1,4.32146922696003,15.0,False,52.51272914468567,13.467737019118081,2,False,False,False,True,True,True,True,True,False,False,1,0,0,2,0
17288,2,1.0,1,39.0,0.0,0.0,0.0,1,4.265824284865208,45.45975514016921,False,52.48469548398602,13.429660317979787,3,True,False,False,True,True,True,True,True,False,False,1,3,1,1,0
17289,3,1.0,1,60.0,15.0,100.0,10.0,2,2.3968663187020214,10.0,True,52.534830415008706,13.430712221933456,2,False,False,True,True,True,True,True,True,False,False,1,2,1,1,0
17290,4,1.0,1,70.0,20.0,0.0,0.0,1,2.0638775139970202,62.21188349152831,False,52.5352470735041,13.422397954775247,1,True,False,True,True,True,True,True,True,False,False,1,2,1,1,0
17291,4,1.0,2,183.0,40.0,300.0,10.0,2,0.6488292526114284,100.0,True,52.52583249467385,13.404716023757596,5,False,False,True,True,True,True,True,True,False,False,1,1,1,2,0
17292,3,1.0,1,65.0,60.0,200.0,30.0,2,1.1688205463725578,77.94466531228251,False,52.52853452951786,13.394914722613787,90,False,False,False,True,True,True,True,True,False,False,1,1,1,0,0
17293,2,1.0,1,32.0,15.0,0.0,5.0,1,3.6470156460403724,10.0,False,52.54778553979546,13.433648855232901,4,False,False,False,True,True,True,True,True,False,False,1,2,0,1,0
17294,2,1.0,1,30.0,30.0,0.0,5.0,1,4.931586747278804,48.952140901397826,False,52.560637395034504,13.375791135749482,1,False,False,False,True,True,True,True,True,False,False,1,1,1,1,0
17295,2,1.5,1,15.0,0.0,0.0,10.0,1,8.052683388730308,47.80576692102164,False,52.44881436559215,13.383142341454224,3,False,False,True,True,True,True,True,True,False,True,1,5,0,1,0
17296,2,1.0,1,33.0,5.0,0.0,15.0,1,10.83399008924568,50.918094290116656,False,52.578129755357025,13.276412084809177,1,False,False,False,True,False,False,False,False,True,True,1,9,0,0,0
17297,4,1.0,2,98.0,45.0,400.0,0.0,1,1.3566364160850883,76.00535250211823,True,52.53134711617727,13.412368077277,3,False,False,False,True,True,True,True,True,False,False,1,2,1,0,0
17298,4,1.0,1,40.0,20.0,0.0,20.0,2,5.461219712624061,65.0,False,52.51547938178781,13.485368291621757,2,True,False,True,True,True,True,True,True,False,False,1,6,1,2,0
17299,2,1.0,1,50.0,0.0,0.0,0.0,1,4.286991292405672,80.0,False,52.51886968066314,13.46833229464207,5,False,False,True,True,True,True,True,True,True,False,1,0,1,1,0
17300,2,1.0,0,45.0,0.0,0.0,0.0,1,3.0864427643808723,47.37554751940937,False,52.54762726304094,13.409406813020649,10,True,False,False,True,True,True,True,True,False,False,1,2,1,0,0
17301,2,1.0,1,23.0,0.0,0.0,0.0,1,4.142006156823477,15.0,False,52.539615793785394,13.352946557045113,10,False,False,False,False,True,True,False,True,False,True,1,1,1,1,0
17302,4,1.0,2,47.0,20.0,0.0,0.0,1,2.840696821189576,60.0,False,52.500937076356145,13.432944397096007,2,True,False,False,True,True,True,True,True,False,False,1,0,1,1,0
17303,2,1.0,1,89.0,39.0,0.0,0.0,1,2.2420686572733755,66.60715453676585,True,52.539465214050075,13.396353701692258,3,False,False,False,True,True,True,True,True,False,False,1,1,1,2,0
17304,1,1.0,0,19.0,0.0,100.0,0.0,1,8.201849096246121,37.28516070497012,False,52.46846845791146,13.491680597653936,4,True,False,False,True,True,True,True,True,False,False,1,7,0,1,0
17305,2,1.0,1,21.0,10.0,0.0,10.0,1,2.705803563635448,45.76819398411958,False,52.49873341705959,13.424431444272493,25,False,False,False,True,True,True,True,True,False,False,1,0,0,1,0
17306,2,1.0,1,55.0,40.0,1000.0,0.0,1,2.475735420910141,59.785638213962265,False,52.50182134648252,13.383877695237686,150,False,False,True,True,True,True,True,True,False,False,1,0,1,0,0
17307,3,1.0,2,26.0,15.0,120.0,23.0,1,6.989985138216735,56.4200420837911,True,52.4583525422407,13.384801544131856,1,False,False,False,True,True,False,False,True,False,False,1,5,0,2,0
17308,1,1.0,0,29.0,0.0,0.0,15.0,1,3.9144063007599375,47.09354983866212,False,52.51409988547779,13.462031471672427,2,False,False,True,True,True,True,True,True,False,False,1,0,0,2,0
17309,2,1.0,1,38.0,20.0,0.0,10.0,1,3.3415138699104525,52.474255080658864,True,52.550050502956076,13.404741684150956,2,True,False,False,True,True,True,True,True,False,False,1,2,0,0,0
17310,7,1.5,2,130.0,60.0,0.0,15.0,2,1.5059483057370244,70.0,False,52.50708510691768,13.398299811376507,3,True,False,True,True,True,True,True,True,False,False,1,0,1,0,0
17311,2,0.5,1,50.0,0.0,0.0,0.0,1,3.444104332632885,43.50256709541358,False,52.5499745612031,13.41782788012238,3,True,False,False,True,True,True,False,False,False,False,1,2,0,1,0
17312,1,1.0,1,25.0,30.0,0.0,15.0,1,4.888660755742113,49.878181277564586,False,52.48131277210781,13.439308344871502,2,True,False,False,True,True,True,True,True,False,True,1,3,0,1,0
17313,2,1.0,1,150.0,0.0,0.0,0.0,1,1.165478093736018,80.6399246135642,False,52.52855660562396,13.395050679842875,3,False,False,False,True,True,True,True,True,False,False,1,1,1,2,0
17314,2,1.0,1,30.0,0.0,0.0,0.0,1,2.724088409209414,15.0,False,52.51591403141189,13.444695366997278,3,True,False,False,True,True,True,True,True,False,False,1,0,0,1,0
17315,2,1.0,1,42.0,0.0,0.0,10.0,1,2.1593500274699813,51.068697423824595,False,52.502297704870536,13.391881471415848,4,False,False,False,True,True,True,False,True,False,True,1,0,0,1,0
17316,4,1.5,1,15.0,5.0,100.0,10.0,1,4.087097101644767,53.166303715741776,False,52.55593013312721,13.392261028468713,1,True,False,False,True,True,True,True,True,False,False,1,1,2,1,0
17317,1,1.0,1,50.0,0.0,0.0,0.0,1,2.761726973413764,46.89659698079865,False,52.49766421520285,13.387154011096408,2,False,False,False,True,True,True,False,True,False,True,1,0,0,1,0
17318,3,1.0,2,60.0,10.0,0.0,0.0,1,5.526991998817369,55.51633064983896,False,52.478777975152816,13.450622349501042,4,True,False,False,True,True,True,True,True,False,False,1,3,1,1,0
17319,2,1.0,1,50.0,0.0,0.0,0.0,1,2.601263468193088,48.989838879563024,False,52.50521916980865,13.434794629986527,2,True,False,False,True,True,False,False,True,False,True,1,0,1,1,0
17320,2,1.0,0,39.0,5.0,0.0,5.0,1,5.43930852886713,48.37687534155696,False,52.503097171678114,13.480424870668935,1,False,False,False,True,True,True,True,True,False,False,1,6,1,2,0
17321,2,1.0,1,20.0,0.0,0.0,0.0,1,6.882571366166288,39.370668824827526,False,52.47411025715907,13.33677318546308,7,True,False,False,True,True,True,True,True,False,False,1,5,0,1,0
17322,8,2.0,3,82.0,80.0,0.0,10.0,6,4.10945349630409,92.0,False,52.53402617508464,13.348798848493733,1,True,False,True,True,True,True,True,True,False,False,1,1,1,2,0
17323,2,1.0,1,15.0,0.0,0.0,26.0,1,13.737440878642516,0.0,False,52.445579633705044,13.566927174856627,1,True,False,False,True,True,True,True,True,False,False,1,7,0,1,0
17324,3,1.0,1,19.0,10.0,200.0,10.0,1,4.025987963053359,47.94080645639858,False,52.540109944573146,13.35550805409482,2,True,False,False,True,False,True,True,True,False,False,1,1,0,2,0
17325,2,1.0,1,49.0,20.0,0.0,15.0,1,4.3564690569976605,90.0,True,52.48512116587947,13.375685290489294,2,False,False,True,True,False,True,True,True,False,False,1,0,0,0,0
17326,2,1.0,1,29.0,0.0,0.0,0.0,1,4.118319337324717,25.0,False,52.510607132195474,13.463871193888687,2,True,False,False,True,True,True,True,True,False,False,1,0,0,1,0
17327,2,1.0,1,39.0,50.0,300.0,10.0,1,3.0729414465888643,57.99946139404043,False,52.49342922193907,13.41748188819866,5,False,False,True,True,True,True,False,True,False,False,1,0,1,1,0
17328,3,1.0,1,160.0,100.0,500.0,0.0,1,2.352709726037405,101.28716897427871,False,52.53980961626933,13.417219166481447,2,True,False,True,True,True,True,True,True,False,False,2,2,1,1,0
17329,3,1.0,2,95.0,20.0,0.0,0.0,1,3.957434148654725,67.98217382673973,False,52.5366043220312,13.456743696726091,3,False,False,True,True,True,True,True,True,False,False,3,2,1,1,0
17330,2,1.0,1,79.0,0.0,0.0,0.0,1,2.349384034739552,10.0,False,52.53373090754845,13.378604907853253,3,False,False,False,True,True,True,True,True,False,True,1,1,1,2,0
17331,2,1.0,1,234.0,0.0,500.0,0.0,1,4.021560288544733,100.0,True,52.48626925121999,13.38356370580281,3,True,False,True,True,True,True,True,True,False,False,1,0,1,3,0
17332,2,1.0,1,59.0,50.0,200.0,0.0,1,3.159038342634365,59.34493834027506,False,52.54301592744446,13.43237840716896,2,False,False,True,True,True,True,False,True,False,False,1,2,1,2,0
17333,2,1.5,1,25.0,0.0,0.0,0.0,1,7.9963838643595055,46.37504691274556,False,52.45102559298599,13.438413639477536,2,True,False,True,True,True,True,True,True,False,True,1,3,0,1,0
17334,2,1.0,1,25.0,15.0,0.0,12.0,1,4.138584460829547,15.0,False,52.533426642022675,13.347943063750085,2,False,False,True,True,True,True,True,True,False,False,1,1,0,1,0
17335,2,2.0,1,25.0,10.0,0.0,5.0,1,4.036476236342387,55.61318329128507,False,52.547253698272065,13.365580185198526,4,True,False,True,True,True,True,False,False,False,False,2,1,0,1,0
17336,1,1.0,1,43.0,40.0,1000.0,0.0,1,11.334814420700381,300.0,False,52.58710409004375,13.27879740523429,3,False,False,True,True,True,True,True,True,True,False,1,9,0,1,0
17337,6,2.0,4,90.0,0.0,0.0,0.0,1,24.036866687112045,80.26811047001165,False,52.42244361500515,13.721670961671727,14,True,False,False,True,True,True,True,True,False,False,3,7,1,2,0
17338,2,1.0,1,19.0,0.0,0.0,0.0,1,3.806907561443993,39.153791777672964,False,52.497558808557365,13.447481102464357,6,True,False,False,True,True,True,False,True,False,True,1,0,0,1,0
17339,4,1.0,1,49.0,0.0,0.0,0.0,1,2.634393179979946,52.848869762020655,False,52.5014383869599,13.429190697343481,7,False,False,True,True,True,True,True,True,False,False,1,0,1,1,0
17340,2,1.0,2,20.0,10.0,85.0,0.0,1,8.072174734669982,30.0,True,52.44744928314567,13.400850640096273,5,False,False,True,True,True,True,True,True,False,True,1,5,0,1,0
17341,1,1.0,1,15.0,0.0,0.0,0.0,1,3.2158578299618705,35.820627220927186,False,52.493168639174996,13.42273252186772,21,False,False,False,True,True,True,False,True,False,False,1,3,0,1,0
17342,1,1.0,1,17.0,0.0,0.0,0.0,1,5.993137002508049,25.0,False,52.55404614475341,13.336306411401827,1,False,False,False,True,True,True,True,True,False,False,1,1,0,1,0
17343,2,1.0,1,30.0,10.0,0.0,0.0,1,4.700258748360231,43.955318687498504,False,52.4983624056587,13.464662315911449,1,False,False,False,True,True,True,True,True,False,False,1,0,0,2,0
17344,2,1.5,1,115.0,0.0,0.0,0.0,1,4.101118869807797,74.94404794199588,False,52.48638774681153,13.380057958240345,3,True,False,True,True,True,True,True,True,True,False,1,0,1,1,0
17345,2,1.0,0,40.0,5.0,200.0,10.0,1,2.5756461240479704,15.0,False,52.49830893486777,13.418351672373953,1,False,False,False,True,True,False,True,True,False,False,1,0,0,1,0
17346,2,1.0,1,25.0,12.0,0.0,12.0,1,4.089185160084798,15.0,False,52.53486776249694,13.349713285474989,2,False,False,True,True,True,True,True,True,False,False,1,1,0,1,0
17347,2,1.0,1,69.0,15.0,0.0,0.0,1,2.211714733243445,57.0379864879546,False,52.53435865527716,13.42762438994118,2,True,False,False,True,True,False,True,True,False,False,1,2,0,1,0
17348,2,1.0,0,30.0,0.0,0.0,5.0,1,4.925489527736398,50.0,False,52.526506875919154,13.332987225808392,1,False,False,False,True,True,True,True,True,False,True,2,1,0,1,0
17349,2,1.0,1,30.0,0.0,0.0,15.0,1,5.366426166604642,300.0,False,52.530132180108176,13.327444648558213,2,False,False,True,True,True,True,True,True,False,False,1,1,1,2,0
17350,2,1.0,2,47.0,25.0,0.0,0.0,1,1.6961157314125563,51.47414536531662,False,52.50496912737468,13.400733337865422,4,True,False,False,True,False,False,False,True,False,False,1,0,1,2,0
17351,4,1.0,2,120.0,40.0,300.0,15.0,2,2.3076239319276355,88.17896144949042,False,52.53395596105684,13.430246290077767,5,False,False,True,True,True,True,True,True,False,False,1,2,1,0,0
17352,4,2.0,2,120.0,0.0,0.0,0.0,1,1.55608170545597,86.26098526365902,False,52.53357882915678,13.410562323451895,3,False,False,True,True,True,True,True,True,False,False,1,2,1,1,0
17353,2,1.0,1,39.0,0.0,0.0,0.0,1,4.626119667515959,45.448139040743634,False,52.48424750701008,13.439949549077001,5,True,False,True,True,True,True,True,True,False,False,1,3,0,1,0
17354,3,1.0,1,65.0,15.0,0.0,10.0,2,2.9376750912156715,61.85002218400177,False,52.51198609820221,13.446368404697983,5,True,False,False,True,True,True,True,False,False,False,1,0,1,1,0
17355,2,1.0,0,31.0,0.0,0.0,0.0,1,5.994486528773665,42.85725942202696,False,52.51057016709564,13.31777869638983,5,True,False,True,True,True,True,False,True,False,False,1,4,1,1,0
17356,6,1.0,1,75.0,5.0,190.0,12.0,1,6.002496988985679,10.0,False,52.46777628356492,13.382557546717706,1,False,False,False,True,True,True,True,True,False,False,1,5,1,0,0
17357,2,1.0,1,70.0,25.0,0.0,25.0,2,3.701720684117962,20.0,False,52.49654429212019,13.443813352121403,2,False,False,False,True,True,False,False,False,False,False,1,0,1,0,0
17358,2,1.0,1,25.0,0.0,0.0,0.0,1,13.337372613471606,40.74275263989583,True,52.45462871462037,13.57015054239194,1,True,False,True,True,True,True,False,False,False,False,1,7,0,2,0
17359,3,1.0,1,70.0,10.0,0.0,0.0,2,4.7269730920100725,60.0,False,52.54997383766612,13.454558076119502,3,True,False,False,True,True,True,True,True,False,False,1,2,1,0,0
17360,2,1.0,1,25.0,0.0,100.0,10.0,1,5.721469368837592,20.0,False,52.47179443357656,13.4345550852581,6,False,False,False,True,True,True,False,True,False,False,1,3,0,0,0
17361,2,1.0,1,70.0,25.0,100.0,15.0,2,3.013175504332357,65.36966978555526,False,52.5275244596883,13.447786139234125,3,False,False,False,True,True,True,True,True,False,False,1,2,1,1,0
17362,2,1.0,1,34.0,5.0,0.0,5.0,1,3.3056314603930206,50.0,True,52.493703811448356,13.382218380837289,2,False,False,False,True,True,True,True,True,False,False,1,0,0,1,0
17363,2,1.0,2,45.0,50.0,500.0,0.0,1,4.1536209556894,56.04557528231938,False,52.547846871374475,13.364069319394885,3,False,False,True,True,True,True,True,True,False,False,1,1,1,2,0
17364,2,1.0,1,35.0,0.0,0.0,0.0,1,6.573599301430336,44.12119953202353,False,52.46411229199188,13.436654498064255,7,True,False,True,True,True,True,True,True,False,False,1,3,1,1,0
17365,2,1.0,1,20.0,10.0,0.0,50.0,2,5.9510858501832375,63.13779488176785,False,52.485400996348496,13.337922481361295,1,True,False,True,True,True,True,False,True,False,True,1,5,0,1,0
17366,2,1.0,1,30.0,0.0,0.0,10.0,1,5.278914860439009,47.1756656899164,False,52.48017517792539,13.44744986621439,3,True,False,False,True,True,True,True,True,False,True,1,3,0,2,0
17367,4,1.0,2,40.0,50.0,0.0,0.0,1,3.7385043239420335,56.75694780215814,False,52.55231903236926,13.389766241985116,5,False,False,False,True,True,True,True,True,False,True,1,1,1,1,0
17368,2,1.0,1,40.0,0.0,0.0,0.0,1,3.006634255468334,45.8163899959361,False,52.493818019197406,13.393902421904151,2,False,False,True,True,True,True,True,True,False,True,1,0,0,1,0
17369,1,1.0,1,30.0,20.0,0.0,0.0,1,3.573639804575051,43.25748446163452,False,52.4895628133221,13.421950835234144,4,True,False,False,False,True,True,False,True,False,True,1,0,0,1,0
17370,2,1.5,1,33.0,0.0,0.0,0.0,1,5.074791173420371,10.0,False,52.48767738347414,13.352068119846015,2,False,False,False,True,True,True,False,True,False,True,1,5,0,1,0
17371,8,1.5,4,100.0,50.0,0.0,10.0,5,11.828671451344153,91.57503788959444,False,52.499101701377704,13.576376441946435,3,False,False,True,True,True,True,True,True,True,False,1,10,1,0,0
17372,3,1.0,1,25.0,20.0,400.0,7.0,1,4.722880039797023,20.0,False,52.54717812723415,13.351341796488864,4,True,False,False,True,True,True,False,True,False,False,1,1,0,1,0
17373,2,1.0,1,75.0,0.0,0.0,0.0,1,2.519865965218138,60.0,False,52.50198119593738,13.382418780338464,2,True,False,True,True,True,False,True,True,False,False,1,0,1,0,0
17374,6,2.0,3,120.0,40.0,200.0,15.0,4,2.5511575686571693,101.74353002492155,False,52.502521669290246,13.429420522129154,10,False,False,True,True,True,True,True,True,False,False,1,0,1,0,0
17375,2,1.0,0,38.0,25.0,0.0,0.0,1,4.049289361271234,48.517017964713524,False,52.49829749609679,13.356953698086246,7,False,False,True,True,True,True,True,True,False,False,1,5,1,1,0
17376,2,1.0,1,32.0,20.0,0.0,0.0,1,4.450091337923436,180.0,False,52.48514538346029,13.437308948215573,2,False,False,False,True,True,True,False,True,False,True,1,3,0,1,0
17377,4,1.0,1,50.0,15.0,0.0,15.0,2,2.7934320824891032,61.49862916116562,False,52.50417343145779,13.437057057637231,3,True,False,False,True,True,True,True,True,False,False,1,0,0,2,0
17378,2,1.0,1,70.0,20.0,0.0,0.0,1,1.197979602566739,58.06366351018213,False,52.509334091342886,13.407497732282925,7,True,False,True,True,True,True,True,True,False,False,1,1,1,2,0
17379,2,1.0,1,35.0,10.0,0.0,0.0,1,6.8438340277221705,45.46639853721275,False,52.4610668893096,13.434150424176304,1,True,False,False,True,True,True,False,True,True,True,0,3,0,1,0
17380,4,1.0,1,38.0,70.0,300.0,5.0,2,6.0866736479127335,10.0,False,52.5296625267101,13.316443826519954,14,True,False,False,True,True,True,True,True,False,False,1,1,1,0,0
17381,4,1.0,2,59.0,77.0,200.0,15.0,2,7.135572878771338,73.3748717955915,False,52.46096491418092,13.446315492100382,2,False,False,False,True,True,True,True,True,False,False,1,3,1,2,0
17382,2,1.0,1,55.0,55.0,200.0,15.0,2,4.606915347087407,65.01904369785919,True,52.54492190019866,13.350591820466606,2,False,False,True,True,True,True,True,True,False,False,1,1,1,2,0
17383,3,1.0,1,69.0,62.0,200.0,25.0,2,1.5540932793512712,77.17072071250439,False,52.518832935246216,13.427888472590695,3,False,False,True,True,True,True,True,True,False,False,2,0,1,2,0
17384,2,1.0,1,56.0,119.0,0.0,0.0,1,1.5169746010947365,67.03257151118774,False,52.5189078753181,13.427348159458372,92,True,False,True,True,True,True,True,True,True,False,1,0,1,1,0
17385,4,1.0,2,100.0,49.0,0.0,0.0,1,13.789693963256852,25.0,False,52.51660247013657,13.60872290408784,2,True,False,True,True,True,True,True,True,True,False,3,10,1,1,0
17386,2,1.0,1,22.0,0.0,0.0,0.0,1,6.273296192446349,10.0,False,52.46611932707445,13.432470888758347,4,True,False,False,True,True,True,False,True,False,False,1,3,0,1,0
17387,2,1.0,1,10.0,0.0,0.0,0.0,1,4.592571872220512,36.28411999788469,False,52.48976357785767,13.35877719013872,1,True,False,False,True,False,False,False,True,False,True,1,5,0,1,0
17388,3,1.0,2,60.0,60.0,0.0,18.0,1,4.746369882891497,70.57830220820873,False,52.4838629255346,13.367679255781086,1,False,False,False,True,True,True,False,True,False,False,1,5,1,1,0
17389,6,1.0,2,160.0,50.0,200.0,25.0,4,14.395712792854676,25.0,True,52.51516323490478,13.617603812628523,1,False,False,True,True,True,True,True,True,True,False,3,10,1,1,0
